year,make,model,model_type,score_band,mileage_band,comparable_count,median_price_yen,mean_price_yen,min_price_yen,max_price_yen
2010,MAZDA,TITAN,LHR85AN,3-3.5,150k-200k,1,166000,166000,166000,166000
2010,MAZDA,TITAN,LHS85A,R,150k-200k,1,354000,354000,354000,354000
2010,MAZDA,TITAN,LJR85A,3-3.5,120k-150k,1,408000,408000,408000,408000
2010,MAZDA,TITAN,LJR85A,3-3.5,200k+,2,336000,336000,300000,372000
2010,MAZDA,TITAN,LJR85A,R,150k-200k,1,324000,324000,324000,324000
2010,MAZDA,TITAN,LKR85A,3-3.5,200k+,1,332000,332000,332000,332000
2010,MAZDA,TITAN,LKR85AD,3-3.5,150k-200k,1,930000,930000,930000,930000
2010,MAZDA,TITAN,LKR85AN,3-3.5,200k+,1,391000,391000,391000,391000
2010,MAZDA,TITAN,LMR85AN,3-3.5,200k+,1,719000,719000,719000,719000
2010,MAZDA,TITAN,LMR85N,3-3.5,120k-150k,1,785000,785000,785000,785000
2010,MAZDA,TITAN,LPR85AN,R,200k+,1,895000,895000,895000,895000
2010,MITSUBISHI,CANTER,FB70B,3-3.5,200k+,2,344000,344000,281000,407000
2010,MITSUBISHI,CANTER,FB70B,R,120k-150k,1,302000,302000,302000,302000
2010,MITSUBISHI,CANTER,FBA20,3-3.5,150k-200k,1,361000,361000,361000,361000
2010,MITSUBISHI,CANTER,FD70B,3-3.5,200k+,1,321000,321000,321000,321000
2010,MITSUBISHI,CANTER,FE70B,3-3.5,200k+,3,256000,313666,208000,477000
2010,MITSUBISHI,CANTER,FE70B,R,200k+,1,270000,270000,270000,270000
2010,MITSUBISHI,CANTER,FE70BS,3-3.5,120k-150k,1,491000,491000,491000,491000
2010,MITSUBISHI,CANTER,FE70BS,3-3.5,200k+,1,439000,439000,439000,439000
2010,MITSUBISHI,CANTER,FE70D,3-3.5,150k-200k,2,510500,510500,415000,606000
2010,MITSUBISHI,CANTER,FE70D,3-3.5,200k+,1,634000,634000,634000,634000
2010,MITSUBISHI,CANTER,FE70D,3-3.5,90k-120k,1,517000,517000,517000,517000
2010,MITSUBISHI,CANTER,FE71BSD,3-3.5,150k-200k,1,846000,846000,846000,846000
2010,MITSUBISHI,CANTER,FE71BSD,3-3.5,90k-120k,1,1075000,1075000,1075000,1075000
2010,MITSUBISHI,CANTER,FE71DD,3-3.5,150k-200k,1,1457000,1457000,1457000,1457000
2010,MITSUBISHI,CANTER,FE72B,3-3.5,200k+,1,527000,527000,527000,527000
2010,MITSUBISHI,CANTER,FE72BS,3-3.5,90k-120k,1,403000,403000,403000,403000
2010,MITSUBISHI,CANTER,FE73B,3-3.5,90k-120k,2,407500,407500,365000,450000
2010,MITSUBISHI,CANTER,FE73D,3-3.5,150k-200k,1,443000,443000,443000,443000
2010,MITSUBISHI,CANTER,FE73D,3-3.5,200k+,1,809000,809000,809000,809000
2010,MITSUBISHI,CANTER,FE73DN,3-3.5,200k+,1,573000,573000,573000,573000
2010,MITSUBISHI,CANTER,FE73DY,R,200k+,1,608000,608000,608000,608000
2010,MITSUBISHI,CANTER,FE74BV,3-3.5,120k-150k,1,400000,400000,400000,400000
2010,MITSUBISHI,CANTER,FE74BV,3-3.5,60k-90k,2,357000,357000,228000,486000
2010,MITSUBISHI,CANTER,FE74DV,3-3.5,200k+,5,417000,402400,318000,462000
2010,MITSUBISHI,CANTER,FE74DV,R,200k+,1,377000,377000,377000,377000
2010,MITSUBISHI,CANTER,FE82B,3-3.5,200k+,2,350500,350500,266000,435000
2010,MITSUBISHI,CANTER,FE82D,3-3.5,200k+,1,508000,508000,508000,508000
2010,MITSUBISHI,CANTER,FE82D,3-3.5,30k-60k,1,1010000,1010000,1010000,1010000
2010,MITSUBISHI,CANTER,FE83DN,3-3.5,200k+,2,1770000,1770000,1510000,2030000
2010,MITSUBISHI,CANTER,FE83DY,3-3.5,200k+,3,890000,881666,481000,1274000
2010,MITSUBISHI,CANTER,FE83DY,R,60k-90k,1,690000,690000,690000,690000
2010,MITSUBISHI,CANTER,FE83DZ,3-3.5,120k-150k,1,2700000,2700000,2700000,2700000
2010,MITSUBISHI,CANTER,FE84BV,3-3.5,150k-200k,1,338000,338000,338000,338000
2010,MITSUBISHI,CANTER,FE84DV,3-3.5,200k+,3,486000,455333,366000,514000
2011,MAZDA,TITAN,LHR85A,3-3.5,200k+,1,505000,505000,505000,505000
2011,MAZDA,TITAN,LHR85A,3-3.5,90k-120k,1,839000,839000,839000,839000
2011,MAZDA,TITAN,LHR85A,R,60k-90k,1,822000,822000,822000,822000
2011,MAZDA,TITAN,LHS85A,3-3.5,200k+,1,478000,478000,478000,478000
2011,MAZDA,TITAN,LJR85A,3-3.5,200k+,2,419000,419000,370000,468000
2011,MAZDA,TITAN,LJR85A,R,200k+,1,403000,403000,403000,403000
2011,MAZDA,TITAN,LJR85A,R,30k-60k,1,1504000,1504000,1504000,1504000
2011,MAZDA,TITAN,LKR85A,3-3.5,200k+,2,466000,466000,425000,507000
2011,MAZDA,TITAN,LMR85N,3-3.5,120k-150k,1,1720000,1720000,1720000,1720000
2011,MAZDA,TITAN,LPR85AR,3-3.5,200k+,1,1595000,1595000,1595000,1595000
2011,MITSUBISHI,CANTER,FBA00,3-3.5,150k-200k,1,457000,457000,457000,457000
2011,MITSUBISHI,CANTER,FBA00,3-3.5,200k+,3,220000,259000,201000,356000
2011,MITSUBISHI,CANTER,FBA00,3-3.5,30k-60k,1,740000,740000,740000,740000
2011,MITSUBISHI,CANTER,FBA00,3-3.5,60k-90k,1,198000,198000,198000,198000
2011,MITSUBISHI,CANTER,FBA00,R,200k+,2,279500,279500,252000,307000
2011,MITSUBISHI,CANTER,FBA20,3-3.5,150k-200k,2,439000,439000,366000,512000
2011,MITSUBISHI,CANTER,FBA20,3-3.5,200k+,3,328000,331333,290000,376000
2011,MITSUBISHI,CANTER,FBA20,R,200k+,3,424000,386666,244000,492000
2011,MITSUBISHI,CANTER,FBA30,3-3.5,150k-200k,1,782000,782000,782000,782000
2011,MITSUBISHI,CANTER,FBA30,3-3.5,90k-120k,1,999000,999000,999000,999000
2011,MITSUBISHI,CANTER,FBA60,3-3.5,0-30k,1,409000,409000,409000,409000
2011,MITSUBISHI,CANTER,FBA60,3-3.5,120k-150k,3,976000,933666,840000,985000
2011,MITSUBISHI,CANTER,FBA60,3-3.5,200k+,2,650500,650500,613000,688000
2011,MITSUBISHI,CANTER,FBA60,R,200k+,2,592500,592500,505000,680000
2011,MITSUBISHI,CANTER,FDA00,3-3.5,120k-150k,1,780000,780000,780000,780000
2011,MITSUBISHI,CANTER,FDA00,3-3.5,90k-120k,1,798000,798000,798000,798000
2011,MITSUBISHI,CANTER,FE317B,R,200k+,1,1000000,1000000,1000000,1000000
2011,MITSUBISHI,CANTER,FE70B,3-3.5,200k+,1,544000,544000,544000,544000
2011,MITSUBISHI,CANTER,FE71DD,3-3.5,60k-90k,1,2160000,2160000,2160000,2160000
2011,MITSUBISHI,CANTER,FE73D,3-3.5,200k+,1,748000,748000,748000,748000
2011,MITSUBISHI,CANTER,FE74DV,3-3.5,200k+,2,505000,505000,489000,521000
2011,MITSUBISHI,CANTER,FE82B,R,200k+,1,664000,664000,664000,664000
2011,MITSUBISHI,CANTER,FE82BS,3-3.5,200k+,1,474000,474000,474000,474000
2011,MITSUBISHI,CANTER,FE83DY,3-3.5,200k+,3,817000,800666,689000,896000
2011,MITSUBISHI,CANTER,FE83DY,R,200k+,2,737500,737500,550000,925000
2011,MITSUBISHI,CANTER,FE84DV,3-3.5,200k+,4,602000,604000,538000,674000
2011,MITSUBISHI,CANTER,FEA20,3-3.5,30k-60k,1,490000,490000,490000,490000
2011,MITSUBISHI,CANTER,FEA20,3-3.5,90k-120k,1,659000,659000,659000,659000
2011,MITSUBISHI,CANTER,FEA20,R,200k+,1,355000,355000,355000,355000
2011,MITSUBISHI,CANTER,FEA50,3-3.5,0-30k,1,790000,790000,790000,790000
2011,MITSUBISHI,CANTER,FEA50,3-3.5,150k-200k,2,860500,860500,420000,1301000
2011,MITSUBISHI,CANTER,FEA50,3-3.5,200k+,7,365000,406857,279000,757000
2011,MITSUBISHI,CANTER,FEA50,3-3.5,30k-60k,1,450000,450000,450000,450000
2011,MITSUBISHI,CANTER,FEA50,R,200k+,1,934000,934000,934000,934000
2011,MITSUBISHI,CANTER,FEB50,3-3.5,120k-150k,1,491000,491000,491000,491000
2011,MITSUBISHI,CANTER,FEB50,3-3.5,200k+,3,410000,553000,277000,972000
2011,MITSUBISHI,CANTER,FEB50,3-3.5,30k-60k,1,2337000,2337000,2337000,2337000
2011,MITSUBISHI,CANTER,FEB50,R,200k+,1,386000,386000,386000,386000
2011,MITSUBISHI,CANTER,FEB70,3-3.5,200k+,3,457000,607666,344000,1022000
2011,MITSUBISHI,CANTER,FEB70,3-3.5,60k-90k,1,2500000,2500000,2500000,2500000
2011,MITSUBISHI,CANTER,FEB80,3-3.5,120k-150k,3,2250000,2008666,1185000,2591000
2011,MITSUBISHI,CANTER,FEB80,3-3.5,200k+,2,1039000,1039000,598000,1480000
2011,MITSUBISHI,CANTER,FEB80,3-3.5,30k-60k,1,3828000,3828000,3828000,3828000
2011,MITSUBISHI,CANTER,FEB90,3-3.5,150k-200k,2,832000,832000,722000,942000
2011,MITSUBISHI,CANTER,FEB90,3-3.5,60k-90k,1,1592000,1592000,1592000,1592000
2011,MITSUBISHI,CANTER,FEB90,3-3.5,90k-120k,2,1109000,1109000,1015000,1203000
2011,MITSUBISHI,CANTER,FEB90,R,200k+,1,310000,310000,310000,310000
2011,MITSUBISHI,CANTER,FGA20,3-3.5,30k-60k,1,1506000,1506000,1506000,1506000
2011,TOYOTA,COASTER,XZB40,3-3.5,200k+,1,1355000,1355000,1355000,1355000
2011,TOYOTA,COASTER,XZB50,3-3.5,150k-200k,1,2815000,2815000,2815000,2815000
2011,TOYOTA,COASTER,XZB50,3-3.5,200k+,1,2404000,2404000,2404000,2404000
2012,MAZDA,TITAN,BKG-LHR85A,3-3.5,200k+,1,250000,250000,250000,250000
2012,MAZDA,TITAN,LHR85AN,3-3.5,200k+,1,156000,156000,156000,156000
2012,MAZDA,TITAN,LHS85A,3-3.5,30k-60k,1,1981000,1981000,1981000,1981000
2012,MAZDA,TITAN,LJR85AD,3-3.5,60k-90k,1,2000000,2000000,2000000,2000000
2012,MAZDA,TITAN,LKR85A,3-3.5,200k+,1,450000,450000,450000,450000
2012,MAZDA,TITAN,LLR85AN,3-3.5,200k+,1,500000,500000,500000,500000
2012,MAZDA,TITAN,LMR85N,3-3.5,60k-90k,1,703000,703000,703000,703000
2012,MAZDA,TITAN,LPR85AR,3-3.5,150k-200k,1,551000,551000,551000,551000
2012,MITSUBISHI,CANTER,FBA00,3-3.5,120k-150k,1,750000,750000,750000,750000
2012,MITSUBISHI,CANTER,FBA00,3-3.5,150k-200k,3,379000,344333,250000,404000
2012,MITSUBISHI,CANTER,FBA00,3-3.5,200k+,5,388000,404400,349000,536000
2012,MITSUBISHI,CANTER,FBA00,R,150k-200k,1,400000,400000,400000,400000
2012,MITSUBISHI,CANTER,FBA20,3-3.5,120k-150k,1,319000,319000,319000,319000
2012,MITSUBISHI,CANTER,FBA20,3-3.5,150k-200k,2,809000,809000,700000,918000
2012,MITSUBISHI,CANTER,FBA20,3-3.5,200k+,3,490000,474333,377000,556000
2012,MITSUBISHI,CANTER,FBA30,3-3.5,0-30k,1,1498000,1498000,1498000,1498000
2012,MITSUBISHI,CANTER,FBA30,3-3.5,150k-200k,1,708000,708000,708000,708000
2012,MITSUBISHI,CANTER,FBA30,3-3.5,200k+,2,739500,739500,712000,767000
2012,MITSUBISHI,CANTER,FBA30,3-3.5,30k-60k,1,619000,619000,619000,619000
2012,MITSUBISHI,CANTER,FBA60,3-3.5,120k-150k,4,924500,846000,513000,1022000
2012,MITSUBISHI,CANTER,FBA60,3-3.5,150k-200k,1,917000,917000,917000,917000
2012,MITSUBISHI,CANTER,FBA60,3-3.5,90k-120k,3,1020000,1108333,950000,1355000
2012,MITSUBISHI,CANTER,FBA60,R,120k-150k,1,885000,885000,885000,885000
2012,MITSUBISHI,CANTER,FDA00,3-3.5,150k-200k,1,450000,450000,450000,450000
2012,MITSUBISHI,CANTER,FDA00,3-3.5,200k+,1,361000,361000,361000,361000
2012,MITSUBISHI,CANTER,FDA00,3-3.5,30k-60k,2,1308000,1308000,1296000,1320000
2012,MITSUBISHI,CANTER,FDA20,3-3.5,120k-150k,2,566500,566500,519000,614000
2012,MITSUBISHI,CANTER,FEA20,3-3.5,120k-150k,1,521000,521000,521000,521000
2012,MITSUBISHI,CANTER,FEA20,3-3.5,150k-200k,1,455000,455000,455000,455000
2012,MITSUBISHI,CANTER,FEA20,3-3.5,200k+,3,349000,343000,277000,403000
2012,MITSUBISHI,CANTER,FEA50,3-3.5,120k-150k,1,551000,551000,551000,551000
2012,MITSUBISHI,CANTER,FEA50,3-3.5,150k-200k,1,526000,526000,526000,526000
2012,MITSUBISHI,CANTER,FEA50,3-3.5,200k+,11,398000,477909,210000,1014000
2012,MITSUBISHI,CANTER,FEA50,3-3.5,30k-60k,1,2230000,2230000,2230000,2230000
2012,MITSUBISHI,CANTER,FEA50,R,200k+,1,205000,205000,205000,205000
2012,MITSUBISHI,CANTER,FEA80,3-3.5,200k+,1,707000,707000,707000,707000
2012,MITSUBISHI,CANTER,FEB50,3-3.5,120k-150k,2,1810000,1810000,1596000,2024000
2012,MITSUBISHI,CANTER,FEB50,3-3.5,150k-200k,5,607000,873800,538000,1999000
2012,MITSUBISHI,CANTER,FEB50,3-3.5,200k+,10,557500,612200,456000,1038000
2012,MITSUBISHI,CANTER,FEB50,3-3.5,30k-60k,1,470000,470000,470000,470000
2012,MITSUBISHI,CANTER,FEB50,3-3.5,60k-90k,1,1820000,1820000,1820000,1820000
2012,MITSUBISHI,CANTER,FEB50,3-3.5,90k-120k,2,1052000,1052000,844000,1260000
2012,MITSUBISHI,CANTER,FEB50,R,200k+,2,466500,466500,413000,520000
2012,MITSUBISHI,CANTER,FEB73,3-3.5,200k+,1,302000,302000,302000,302000
2012,MITSUBISHI,CANTER,FEB80,3-3.5,150k-200k,1,607000,607000,607000,607000
2012,MITSUBISHI,CANTER,FEB80,3-3.5,200k+,4,546000,720250,284000,1505000
2012,MITSUBISHI,CANTER,FEB90,3-3.5,200k+,8,493500,619500,315000,1554000
2012,MITSUBISHI,CANTER,FEB90,R,0-30k,1,420000,420000,420000,420000
2012,MITSUBISHI,CANTER,FEB90,R,200k+,1,1189000,1189000,1189000,1189000
2012,MITSUBISHI,CANTER,FEC90,3-3.5,200k+,1,659000,659000,659000,659000
2012,MITSUBISHI,CANTER,FGA20,3-3.5,120k-150k,1,239000,239000,239000,239000
2012,MITSUBISHI,CANTER,FGA20,3-3.5,200k+,1,218000,218000,218000,218000
2012,TOYOTA,COASTER,XZB40,3-3.5,150k-200k,1,1301000,1301000,1301000,1301000
2012,TOYOTA,COASTER,XZB40,3-3.5,200k+,1,1653000,1653000,1653000,1653000
2012,TOYOTA,COASTER,XZB51,R,200k+,1,2735000,2735000,2735000,2735000
2013,MAZDA,TITAN,LHR85A,R,120k-150k,1,307000,307000,307000,307000
2013,MAZDA,TITAN,LHS85A,3-3.5,150k-200k,2,689000,689000,673000,705000
2013,MAZDA,TITAN,LJR85AN,3-3.5,60k-90k,1,1895000,1895000,1895000,1895000
2013,MAZDA,TITAN,LKR85AR,3-3.5,150k-200k,1,1308000,1308000,1308000,1308000
2013,MAZDA,TITAN,LLR85AN,3-3.5,200k+,1,356000,356000,356000,356000
2013,MAZDA,TITAN,LPR85AN,3-3.5,200k+,1,976000,976000,976000,976000
2013,MAZDA,TITAN,LPR85YN,3-3.5,120k-150k,1,2696000,2696000,2696000,2696000
2013,MITSUBISHI,CANTER,FBA00,3-3.5,0-30k,1,1414000,1414000,1414000,1414000
2013,MITSUBISHI,CANTER,FBA00,3-3.5,120k-150k,1,301000,301000,301000,301000
2013,MITSUBISHI,CANTER,FBA00,3-3.5,150k-200k,2,410500,410500,400000,421000
2013,MITSUBISHI,CANTER,FBA00,3-3.5,200k+,9,415000,381222,154000,500000
2013,MITSUBISHI,CANTER,FBA00,3-3.5,60k-90k,1,1452000,1452000,1452000,1452000
2013,MITSUBISHI,CANTER,FBA00,3-3.5,90k-120k,5,385000,535400,358000,945000
2013,MITSUBISHI,CANTER,FBA00,4-4.5,90k-120k,1,1197000,1197000,1197000,1197000
2013,MITSUBISHI,CANTER,FBA20,3-3.5,0-30k,1,1398000,1398000,1398000,1398000
2013,MITSUBISHI,CANTER,FBA20,3-3.5,120k-150k,1,962000,962000,962000,962000
2013,MITSUBISHI,CANTER,FBA20,3-3.5,150k-200k,2,774000,774000,748000,800000
2013,MITSUBISHI,CANTER,FBA20,3-3.5,200k+,3,270000,329000,265000,452000
2013,MITSUBISHI,CANTER,FBA20,3-3.5,90k-120k,1,601000,601000,601000,601000
2013,MITSUBISHI,CANTER,FBA20,4-4.5,60k-90k,1,1200000,1200000,1200000,1200000
2013,MITSUBISHI,CANTER,FBA20,R,200k+,1,317000,317000,317000,317000
2013,MITSUBISHI,CANTER,FBA30,3-3.5,120k-150k,3,863000,825333,724000,889000
2013,MITSUBISHI,CANTER,FBA30,3-3.5,150k-200k,1,821000,821000,821000,821000
2013,MITSUBISHI,CANTER,FBA30,3-3.5,200k+,2,864000,864000,714000,1014000
2013,MITSUBISHI,CANTER,FBA30,3-3.5,30k-60k,1,1356000,1356000,1356000,1356000
2013,MITSUBISHI,CANTER,FBA30,3-3.5,60k-90k,1,1168000,1168000,1168000,1168000
2013,MITSUBISHI,CANTER,FBA30,3-3.5,90k-120k,2,1115000,1115000,853000,1377000
2013,MITSUBISHI,CANTER,FBA50,3-3.5,200k+,1,460000,460000,460000,460000
2013,MITSUBISHI,CANTER,FBA60,3-3.5,120k-150k,3,985000,918333,670000,1100000
2013,MITSUBISHI,CANTER,FBA60,3-3.5,150k-200k,2,884000,884000,795000,973000
2013,MITSUBISHI,CANTER,FBA60,3-3.5,200k+,6,848500,842333,708000,1060000
2013,MITSUBISHI,CANTER,FBA60,3-3.5,90k-120k,1,1269000,1269000,1269000,1269000
2013,MITSUBISHI,CANTER,FBA60,R,150k-200k,1,781000,781000,781000,781000
2013,MITSUBISHI,CANTER,FBA60,R,200k+,2,820000,820000,760000,880000
2013,MITSUBISHI,CANTER,FBE80,R,150k-200k,1,1255000,1255000,1255000,1255000
2013,MITSUBISHI,CANTER,FDA00,3-3.5,150k-200k,1,511000,511000,511000,511000
2013,MITSUBISHI,CANTER,FEA20,3-3.5,120k-150k,1,1522000,1522000,1522000,1522000
2013,MITSUBISHI,CANTER,FEA20,3-3.5,150k-200k,2,478500,478500,353000,604000
2013,MITSUBISHI,CANTER,FEA20,3-3.5,200k+,14,446000,483571,240000,706000
2013,MITSUBISHI,CANTER,FEA20,3-3.5,60k-90k,1,1281000,1281000,1281000,1281000
2013,MITSUBISHI,CANTER,FEA50,3-3.5,120k-150k,1,811000,811000,811000,811000
2013,MITSUBISHI,CANTER,FEA50,3-3.5,150k-200k,2,489000,489000,439000,539000
2013,MITSUBISHI,CANTER,FEA50,3-3.5,200k+,8,469500,603000,247000,1224000
2013,MITSUBISHI,CANTER,FEA50,3-3.5,60k-90k,1,1550000,1550000,1550000,1550000
2013,MITSUBISHI,CANTER,FEA50,3-3.5,90k-120k,1,2014000,2014000,2014000,2014000
2013,MITSUBISHI,CANTER,FEA50,R,200k+,1,313000,313000,313000,313000
2013,MITSUBISHI,CANTER,FEA50,R,30k-60k,1,650000,650000,650000,650000
2013,MITSUBISHI,CANTER,FEB50,3-3.5,120k-150k,1,1068000,1068000,1068000,1068000
2013,MITSUBISHI,CANTER,FEB50,3-3.5,150k-200k,2,1544500,1544500,558000,2531000
2013,MITSUBISHI,CANTER,FEB50,3-3.5,200k+,6,503500,499833,269000,682000
2013,MITSUBISHI,CANTER,FEB50,3-3.5,90k-120k,1,1969000,1969000,1969000,1969000
2013,MITSUBISHI,CANTER,FEB50,R,200k+,1,376000,376000,376000,376000
2013,MITSUBISHI,CANTER,FEB5W,3-3.5,200k+,1,481000,481000,481000,481000
2013,MITSUBISHI,CANTER,FEB80,3-3.5,150k-200k,3,2304000,1851000,838000,2411000
2013,MITSUBISHI,CANTER,FEB80,3-3.5,200k+,9,752000,996444,310000,2127000
2013,MITSUBISHI,CANTER,FEB80,3-3.5,60k-90k,2,632500,632500,558000,707000
2013,MITSUBISHI,CANTER,FEB80,R,200k+,1,225000,225000,225000,225000
2013,MITSUBISHI,CANTER,FEB90,3-3.5,120k-150k,1,944000,944000,944000,944000
2013,MITSUBISHI,CANTER,FEB90,3-3.5,200k+,11,535000,596727,224000,1131000
2013,MITSUBISHI,CANTER,FEB90,R,200k+,1,419000,419000,419000,419000
2013,MITSUBISHI,CANTER,FEC90,3-3.5,30k-60k,1,1801000,1801000,1801000,1801000
2013,MITSUBISHI,CANTER,SKG-FBA30,3-3.5,60k-90k,1,509000,509000,509000,509000
2013,MITSUBISHI,CANTER,TKG-FEB50,3-3.5,0-30k,1,235000,235000,235000,235000
2013,MITSUBISHI,CANTER,TPG-FBA00,3-3.5,200k+,1,209000,209000,209000,209000
2013,TOYOTA,COASTER,XZB50,3-3.5,200k+,1,3858000,3858000,3858000,3858000
2014,MAZDA,TITAN,LHR85A,3-3.5,150k-200k,1,647000,647000,647000,647000
2014,MAZDA,TITAN,LHR85A,3-3.5,90k-120k,6,879000,877000,511000,1132000
2014,MAZDA,TITAN,LJR85A,3-3.5,120k-150k,1,885000,885000,885000,885000
2014,MAZDA,TITAN,LJR85AN,R,90k-120k,1,946000,946000,946000,946000
2014,MAZDA,TITAN,LKR85R,3-3.5,200k+,2,393500,393500,370000,417000
2014,MAZDA,TITAN,LLR85AR,3-3.5,150k-200k,1,1003000,1003000,1003000,1003000
2014,MAZDA,TITAN,LLR85AR,3-3.5,60k-90k,1,1151000,1151000,1151000,1151000
2014,MAZDA,TITAN,LMR85N,3-3.5,90k-120k,1,864000,864000,864000,864000
2014,MAZDA,TITAN,LPR85YN,3-3.5,200k+,1,1143000,1143000,1143000,1143000
2014,MAZDA,TITAN,TKG-LHR85A,3-3.5,150k-200k,1,168000,168000,168000,168000
2014,MITSUBISHI,CANTER,FBA00,3-3.5,120k-150k,2,738500,738500,689000,788000
2014,MITSUBISHI,CANTER,FBA00,3-3.5,150k-200k,2,617500,617500,452000,783000
2014,MITSUBISHI,CANTER,FBA00,3-3.5,200k+,8,370500,360875,222000,480000
2014,MITSUBISHI,CANTER,FBA00,3-3.5,60k-90k,1,1225000,1225000,1225000,1225000
2014,MITSUBISHI,CANTER,FBA20,3-3.5,120k-150k,3,574000,563333,512000,604000
2014,MITSUBISHI,CANTER,FBA20,3-3.5,150k-200k,3,600000,653333,545000,815000
2014,MITSUBISHI,CANTER,FBA20,3-3.5,200k+,7,367000,376285,255000,541000
2014,MITSUBISHI,CANTER,FBA20,3-3.5,60k-90k,1,766000,766000,766000,766000
2014,MITSUBISHI,CANTER,FBA20,3-3.5,90k-120k,1,861000,861000,861000,861000
2014,MITSUBISHI,CANTER,FBA20,R,150k-200k,1,605000,605000,605000,605000
2014,MITSUBISHI,CANTER,FBA20,R,200k+,1,395000,395000,395000,395000
2014,MITSUBISHI,CANTER,FBA20,R,90k-120k,1,529000,529000,529000,529000
2014,MITSUBISHI,CANTER,FBA30,3-3.5,120k-150k,1,706000,706000,706000,706000
2014,MITSUBISHI,CANTER,FBA30,3-3.5,90k-120k,7,1041000,1033428,952000,1115000
2014,MITSUBISHI,CANTER,FBA30,R,150k-200k,1,1007000,1007000,1007000,1007000
2014,MITSUBISHI,CANTER,FBA30,R,200k+,1,800000,800000,800000,800000
2014,MITSUBISHI,CANTER,FBA50,3-3.5,0-30k,1,541000,541000,541000,541000
2014,MITSUBISHI,CANTER,FBA50,3-3.5,150k-200k,1,421000,421000,421000,421000
2014,MITSUBISHI,CANTER,FBA50,3-3.5,200k+,6,484500,478666,431000,511000
2014,MITSUBISHI,CANTER,FBA50,3-3.5,90k-120k,2,1160000,1160000,1120000,1200000
2014,MITSUBISHI,CANTER,FBA50,R,200k+,1,240000,240000,240000,240000
2014,MITSUBISHI,CANTER,FBA60,3-3.5,120k-150k,4,1199000,1202750,1104000,1309000
2014,MITSUBISHI,CANTER,FBA60,3-3.5,150k-200k,7,1119000,1132428,913000,1293000
2014,MITSUBISHI,CANTER,FBA60,3-3.5,200k+,1,849000,849000,849000,849000
2014,MITSUBISHI,CANTER,FBA60,3-3.5,90k-120k,2,1175500,1175500,976000,1375000
2014,MITSUBISHI,CANTER,FBA60,R,200k+,2,640500,640500,573000,708000
2014,MITSUBISHI,CANTER,FDA00,3-3.5,150k-200k,1,503000,503000,503000,503000
2014,MITSUBISHI,CANTER,FDA20,3-3.5,200k+,1,275000,275000,275000,275000
2014,MITSUBISHI,CANTER,FDA40,3-3.5,30k-60k,1,1181000,1181000,1181000,1181000
2014,MITSUBISHI,CANTER,FEA20,3-3.5,150k-200k,1,201000,201000,201000,201000
2014,MITSUBISHI,CANTER,FEA20,3-3.5,200k+,4,321000,429750,250000,827000
2014,MITSUBISHI,CANTER,FEA50,3-3.5,120k-150k,1,764000,764000,764000,764000
2014,MITSUBISHI,CANTER,FEA50,3-3.5,150k-200k,2,500000,500000,346000,654000
2014,MITSUBISHI,CANTER,FEA50,3-3.5,200k+,16,503500,491625,202000,905000
2014,MITSUBISHI,CANTER,FEA50,3-3.5,30k-60k,3,1195000,1278333,935000,1705000
2014,MITSUBISHI,CANTER,FEA50,3-3.5,60k-90k,1,2199000,2199000,2199000,2199000
2014,MITSUBISHI,CANTER,FEA80,3-3.5,90k-120k,1,2577000,2577000,2577000,2577000
2014,MITSUBISHI,CANTER,FEB50,3-3.5,120k-150k,3,767000,965000,396000,1732000
2014,MITSUBISHI,CANTER,FEB50,3-3.5,150k-200k,3,604000,1503333,405000,3501000
2014,MITSUBISHI,CANTER,FEB50,3-3.5,200k+,22,541000,604727,343000,1393000
2014,MITSUBISHI,CANTER,FEB50,3-3.5,30k-60k,1,1398000,1398000,1398000,1398000
2014,MITSUBISHI,CANTER,FEB50,R,200k+,2,492500,492500,453000,532000
2014,MITSUBISHI,CANTER,FEB73,3-3.5,200k+,1,643000,643000,643000,643000
2014,MITSUBISHI,CANTER,FEB80,3-3.5,0-30k,1,1753000,1753000,1753000,1753000
2014,MITSUBISHI,CANTER,FEB80,3-3.5,120k-150k,1,2834000,2834000,2834000,2834000
2014,MITSUBISHI,CANTER,FEB80,3-3.5,150k-200k,1,1602000,1602000,1602000,1602000
2014,MITSUBISHI,CANTER,FEB80,3-3.5,200k+,4,2180000,2072500,900000,3030000
2014,MITSUBISHI,CANTER,FEB80,3-3.5,60k-90k,1,3287000,3287000,3287000,3287000
2014,MITSUBISHI,CANTER,FEB90,3-3.5,150k-200k,1,2760000,2760000,2760000,2760000
2014,MITSUBISHI,CANTER,FEB90,3-3.5,200k+,6,651000,827666,392000,1784000
2014,MITSUBISHI,CANTER,FEB90,3-3.5,90k-120k,1,1089000,1089000,1089000,1089000
2014,MITSUBISHI,CANTER,FEB90,R,200k+,1,2066000,2066000,2066000,2066000
2014,MITSUBISHI,CANTER,FGA20,3-3.5,120k-150k,1,808000,808000,808000,808000
2014,TOYOTA,COASTER,SDG-XZB40,3-3.5,120k-150k,1,1164000,1164000,1164000,1164000
2014,TOYOTA,COASTER,XZB40,3-3.5,30k-60k,1,2966000,2966000,2966000,2966000
2015,MAZDA,TITAN,LHR85A,3-3.5,150k-200k,2,953500,953500,756000,1151000
2015,MAZDA,TITAN,LHR85A,3-3.5,200k+,2,485000,485000,461000,509000
